MenuID,RestaurantID,ItemName,Description,Price,Category,CuisineType,IsVegetarian,IsAvailable
14290,480,House Special Deluxe,Nostrum amet quam totam sed quia debitis accusantium beatae quia rerum expedita.,176.36,Appetizer,Bakery,True,True
14291,480,Special Dish,Delectus ipsam amet rerum autem minus deleniti et autem fuga sunt totam ipsam.,241.7,Salad,Bakery,False,True
14292,480,Chef Special Special,Ad asperiores error consequuntur distinctio pariatur illum voluptatibus nisi deleniti alias facilis laborum laudantium.,66.42,Bread,Bakery,True,True
14293,481,Sandwich Royal,Tempora doloribus hic sapiente recusandae cupiditate ut natus officiis.,98.73,Dessert,Fast Food,True,True
14294,481,Nuggets Classic,Impedit quas reiciendis rerum enim necessitatibus ullam.,196.07,Main Course,Fast Food,False,True
14295,481,Sandwich Classic,Minus dignissimos corrupti doloremque consequuntur ex omnis asperiores voluptatum unde ad.,133.66,Salad,Fast Food,True,True
14296,481,French Fries,Libero quas nostrum libero accusamus impedit voluptatibus accusantium minus aspernatur optio et.,78.27,Bread,Fast Food,False,True
14297,481,Sandwich Royal,Aliquid praesentium eos officia laudantium totam dolore totam laboriosam perspiciatis aliquid libero ullam.,165.15,Dessert,Fast Food,False,True
14298,481,French Fries Classic,Repellat reiciendis facere ea facere ut quibusdam hic maxime dolorem.,198.61,Dessert,Fast Food,False,True
14299,481,Wrap Classic,Labore quas corporis praesentium quae reiciendis dolore neque quam accusantium.,72.24,Bread,Fast Food,False,True
14300,481,Burger Special,Repellendus consectetur et incidunt iure voluptas blanditiis quos accusamus.,167.99,Soup,Fast Food,False,True
14301,481,Wrap Deluxe,Repudiandae eaque expedita possimus nisi adipisci libero maiores libero magnam earum.,286.94,Main Course,Fast Food,False,True
14302,481,Nuggets Royal,Explicabo pariatur itaque similique amet consequatur distinctio.,125.79,Beverage,Fast Food,True,True
14303,481,Burger,Recusandae rem doloribus necessitatibus repellat minus quisquam.,91.78,Appetizer,Fast Food,False,False
14304,481,Burger Special,Iusto quaerat magni veniam quo soluta consequatur eum explicabo alias.,162.78,Dessert,Fast Food,True,True
14305,481,French Fries Classic,Consequuntur ea neque commodi nisi cum deleniti fugit.,172.87,Appetizer,Fast Food,True,True
14306,481,Pizza Classic,Dolorum ad dolorum labore aperiam animi natus alias cupiditate.,139.89,Soup,Fast Food,False,True
14307,481,Wrap,Atque repellendus sapiente veniam qui illo illum dolorem non placeat eaque ullam.,150.38,Soup,Fast Food,False,True
14308,481,French Fries Classic,Temporibus neque voluptatum temporibus minima aliquam quae similique totam.,444.25,Main Course,Fast Food,True,True
14309,481,Sandwich Royal,Eveniet facilis sunt expedita vero quo illo mollitia animi officiis.,410.82,Main Course,Fast Food,True,True
14310,481,Nuggets,Dolorem eos unde accusamus tempora quo quo tempore labore explicabo.,76.46,Bread,Fast Food,False,True
14311,481,Burger Special,Ipsum omnis impedit dolor architecto occaecati impedit vero.,118.43,Soup,Fast Food,True,True
14312,481,Nuggets,Asperiores placeat error libero laborum non libero cumque enim quas amet maiores.,127.5,Salad,Fast Food,False,True
14313,481,Nuggets Special,Occaecati nesciunt molestiae facilis deserunt nobis amet harum quasi incidunt quos omnis tenetur.,208.56,Salad,Fast Food,True,True
14314,481,Pizza Royal,Sunt modi consequatur sit dolor asperiores.,158.2,Dessert,Fast Food,False,True
14315,481,Pizza Royal,Cumque illum itaque itaque cumque magni.,149.62,Dessert,Fast Food,False,True
14316,481,Pizza Classic,Natus recusandae earum praesentium repellendus eveniet vero voluptates.,184.99,Main Course,Fast Food,True,True
14317,481,Sandwich Royal,Illo voluptas velit praesentium porro optio laborum delectus neque corporis.,182.98,Salad,Fast Food,False,True
14318,481,Nuggets Royal,Reiciendis saepe nam veniam voluptatem dolorem.,44.1,Beverage,Fast Food,True,True
14319,481,Pizza Classic,Molestias accusamus in quos reiciendis sequi tempore voluptate hic ex dignissimos debitis maiores.,109.91,Appetizer,Fast Food,True,True
14320,481,Wrap Royal,Consectetur nesciunt veritatis cumque aperiam inventore ad nemo sequi quia commodi officiis.,143.73,Dessert,Fast Food,True,True
14321,481,Sandwich Royal,Dolorum occaecati alias explicabo esse unde pariatur corporis nostrum.,328.04,Main Course,Fast Food,False,True
14322,482,Ice Cream Royal,Aliquid nesciunt quis magnam repudiandae illum id magni occaecati cumque doloremque ipsum voluptate.,38.97,Bread,Desserts,True,True
14323,482,Cake Deluxe,Alias repellendus incidunt adipisci eveniet incidunt ipsam esse praesentium quasi.,23.79,Bread,Desserts,True,True
14324,482,Rasmalai Royal,Similique voluptatibus at corporis molestiae excepturi dolore sit molestiae quo.,93.01,Dessert,Desserts,False,True
14325,482,Ice Cream,Ipsum alias ab reiciendis nam veritatis.,67.02,Bread,Desserts,False,False
14326,482,Pastry,Saepe laboriosam molestias placeat fuga repellat.,123.52,Soup,Desserts,False,True
14327,482,Gulab Jamun Classic,Quia doloribus dicta quidem impedit occaecati atque earum eos.,167.31,Salad,Desserts,False,True
14328,482,Rasmalai Special,Non distinctio voluptates officiis quod magnam ad eaque.,129.92,Beverage,Desserts,True,True
14329,482,Brownie Classic,Recusandae et sit magni facere facere ad repudiandae eaque deleniti et voluptatibus quam.,112.27,Beverage,Desserts,True,True
14330,482,Brownie Royal,Nobis atque voluptates recusandae dolorum quod a iusto modi temporibus quasi temporibus beatae.,30.82,Beverage,Desserts,True,True
14331,482,Brownie,Tempora occaecati rerum quia possimus quaerat magni commodi dolores sint occaecati quae exercitationem.,121.46,Dessert,Desserts,False,True
14332,482,Ice Cream Special,Dolorem nisi explicabo quaerat cum aspernatur facilis deserunt.,81.34,Soup,Desserts,False,True
14333,482,Pastry Royal,Neque delectus a facere cupiditate similique dolore accusamus vitae maiores.,90.89,Soup,Desserts,True,True
14334,482,Rasmalai Classic,Aliquam occaecati enim doloremque magnam veniam cum architecto maxime tenetur voluptatum vel in.,94.9,Dessert,Desserts,True,True
14335,482,Ice Cream Special,Laudantium modi quidem reiciendis animi repudiandae recusandae earum ipsa recusandae dolores quae.,103.63,Dessert,Desserts,True,True
14336,482,Rasmalai Special,Quia facere rerum illum dolor veritatis odio maxime tempore officia.,99.57,Appetizer,Desserts,False,True
14337,482,Rasmalai Classic,Error porro quo sapiente nam modi recusandae repellat neque tempore fugit fugit aut.,233.37,Salad,Desserts,False,True
14338,482,Pastry Royal,Quaerat ea ipsam non autem blanditiis voluptatem nam delectus quas consequuntur quo.,176.64,Soup,Desserts,False,False
14339,482,Ice Cream Deluxe,Amet libero illo quam adipisci architecto doloremque doloribus pariatur ipsum molestiae dignissimos necessitatibus.,88.93,Appetizer,Desserts,True,True
14340,482,Pastry Special,Quasi qui amet sed magni voluptatem sapiente vitae perspiciatis quaerat distinctio.,39.09,Beverage,Desserts,False,True
14341,482,Ice Cream Special,Quasi labore dolorum laboriosam voluptas autem adipisci ea culpa quaerat optio.,124.46,Beverage,Desserts,True,True
14342,482,Brownie Special,Adipisci eaque aliquam quo delectus voluptas sint odit veniam iure debitis.,141.96,Salad,Desserts,True,True
14343,482,Ice Cream Royal,Culpa sunt illo nulla nam eius odio eum illo fugit.,50.56,Beverage,Desserts,False,True
14344,482,Brownie Classic,Voluptatum quam dolorem culpa voluptate odit asperiores eligendi excepturi sed omnis quaerat maxime.,369.9,Main Course,Desserts,False,True
14345,482,Cake Classic,Nobis itaque id necessitatibus deleniti velit hic soluta nihil omnis fuga animi incidunt.,162.42,Soup,Desserts,True,True
14346,482,Pastry Royal,Officiis mollitia ratione minus dolorem atque quis quibusdam illum doloremque praesentium.,541.03,Main Course,Desserts,True,True
14347,482,Brownie Special,Animi qui aut quo at culpa fugit.,32.0,Bread,Desserts,True,True
14348,482,Cake Classic,Impedit minima animi suscipit vero odio sed magni optio distinctio modi.,142.69,Beverage,Desserts,True,True
14349,482,Ice Cream,Hic inventore repellat ullam ratione ullam cumque necessitatibus dolore.,55.77,Appetizer,Desserts,True,True
14350,482,Rasmalai Royal,Molestiae temporibus animi veniam dolorem debitis.,111.02,Beverage,Desserts,True,True
14351,482,Brownie Royal,Quos nobis culpa esse laborum neque sed impedit.,128.67,Salad,Desserts,True,True
14352,482,Rasmalai Special,Atque suscipit iure beatae illum eius iste.,86.11,Soup,Desserts,False,False
14353,482,Cake Special,Inventore laudantium repudiandae reprehenderit magni nobis.,238.58,Salad,Desserts,False,True
14354,482,Brownie Deluxe,Omnis eligendi nemo enim cum vero iusto dignissimos.,153.15,Main Course,Desserts,False,False
14355,482,Brownie Classic,Esse eaque animi ratione accusamus nobis ducimus reprehenderit voluptatibus.,175.55,Soup,Desserts,False,True
14356,482,Brownie Classic,Fugiat quibusdam reiciendis quos iste veritatis laboriosam temporibus voluptas ipsa.,90.89,Appetizer,Desserts,False,True
14357,482,Rasmalai Special,Soluta mollitia harum inventore doloremque quod.,178.19,Soup,Desserts,True,True
14358,483,Chef Special Deluxe,Dignissimos quibusdam deserunt modi occaecati sequi.,174.58,Main Course,Continental,False,True
14359,483,House Special Royal,Eveniet quo rerum accusamus deleniti doloremque tempora tempora voluptas magnam.,297.53,Main Course,Continental,False,True
14360,483,House Special Classic,Eos beatae omnis veritatis dolorum iste vitae quae expedita id non.,153.12,Soup,Continental,False,False
14361,483,Special Dish Deluxe,Alias eveniet illo recusandae unde modi.,492.27,Main Course,Continental,True,True
14362,483,Chef Special,Deleniti enim nemo laboriosam dicta perferendis dicta fugiat nostrum placeat magni.,40.09,Bread,Continental,False,True
14363,483,Chef Special Deluxe,Maiores non quos molestias blanditiis rerum corporis optio mollitia quis vero mollitia.,172.64,Soup,Continental,True,True
14364,483,Chef Special Deluxe,Quidem labore cumque distinctio libero maxime dolorum.,63.25,Bread,Continental,True,True
14365,483,Special Dish,Itaque esse quidem id omnis quidem debitis.,221.75,Appetizer,Continental,True,True
14366,483,Special Dish Royal,Iusto quisquam velit quasi ratione consectetur atque id iste eveniet eius.,273.37,Main Course,Continental,True,True
14367,483,Special Dish Royal,A dolor perspiciatis impedit voluptatum consequuntur.,239.87,Salad,Continental,True,True
14368,483,Special Dish Royal,Eum similique quasi harum repellat dolor dolores.,54.34,Bread,Continental,True,False
14369,483,Chef Special Deluxe,Error earum voluptatem deserunt consequatur dolore eos iste sint perferendis occaecati modi.,209.35,Appetizer,Continental,False,True
14370,483,Special Dish Royal,Ipsum nemo modi ullam incidunt quia hic quisquam maxime dolorum.,146.58,Dessert,Continental,False,True
14371,483,Chef Special Special,Pariatur quas occaecati aliquam soluta a maiores doloremque quis sequi illo quod quae.,147.91,Soup,Continental,False,True
14372,483,Chef Special Classic,Deserunt culpa soluta id non quia optio consequatur totam quis eos culpa.,103.07,Salad,Continental,True,True
14373,483,House Special Royal,Itaque officiis occaecati deserunt impedit fugiat totam.,239.79,Salad,Continental,True,True
14374,483,Chef Special,Porro voluptates quo quas necessitatibus porro cum.,221.71,Salad,Continental,True,True
14375,483,House Special,Eveniet velit iure iste perspiciatis beatae dolorem earum cum.,564.81,Main Course,Continental,True,True
14376,483,House Special Special,Consequuntur impedit voluptas ipsam itaque a debitis quibusdam blanditiis mollitia.,40.5,Bread,Continental,False,True
14377,483,Special Dish,Dolor quisquam accusantium officiis iure ratione.,550.18,Main Course,Continental,False,True
14378,483,Chef Special Royal,Consequatur dignissimos ab assumenda eveniet laboriosam doloribus doloremque sed perferendis.,52.11,Beverage,Continental,False,True
14379,483,House Special Deluxe,Quos iusto architecto labore porro eligendi voluptatem minus esse vero numquam doloremque laudantium.,103.81,Soup,Continental,True,True
14380,483,House Special,Cum velit sequi eos est nesciunt fuga.,122.57,Dessert,Continental,False,True
14381,483,Chef Special Special,Et suscipit maxime excepturi nam odit iste facilis.,25.5,Bread,Continental,False,True
14382,483,Chef Special Special,Sit possimus nobis laudantium molestiae aspernatur odio neque cupiditate quibusdam voluptatum ipsa quia.,286.74,Main Course,Continental,True,True
14383,484,Chef Special Classic,Debitis placeat deleniti sequi debitis blanditiis adipisci.,47.49,Bread,Beverages,False,True
14384,484,Chef Special Royal,Dolore explicabo nihil eum consequatur similique perferendis placeat corporis explicabo expedita asperiores.,111.31,Soup,Beverages,False,True
14385,484,House Special Royal,Ullam beatae dignissimos quia voluptatibus unde esse.,322.98,Main Course,Beverages,False,True
14386,484,Chef Special Deluxe,Omnis veritatis modi earum alias et voluptatum cum possimus eius qui.,134.23,Beverage,Beverages,False,True
14387,484,Special Dish Royal,Occaecati molestiae in aliquam quas sunt.,122.0,Beverage,Beverages,False,True
14388,484,Special Dish Special,Neque voluptas cumque distinctio corrupti deserunt rem et vero maiores nulla aliquid molestias.,118.6,Dessert,Beverages,False,False
14389,484,Chef Special Special,Odio nobis ipsam eligendi fugit molestiae expedita.,153.96,Dessert,Beverages,True,True
14390,484,Chef Special Special,Aperiam corrupti blanditiis voluptatum amet soluta saepe necessitatibus porro commodi blanditiis.,21.02,Bread,Beverages,True,True
14391,484,Chef Special Special,Labore nobis veniam impedit dolores rem minima.,56.58,Appetizer,Beverages,True,True
14392,484,Special Dish Classic,Recusandae consectetur iure amet odio at facere reprehenderit provident magni quasi mollitia consectetur.,116.41,Soup,Beverages,True,True
14393,484,House Special,Non enim quia suscipit quae quos.,222.91,Appetizer,Beverages,True,True
14394,484,Chef Special Royal,Harum ab reprehenderit veritatis est consectetur perferendis odit aut ipsum placeat.,121.4,Soup,Beverages,False,True
14395,484,House Special Classic,Cupiditate vitae magni iusto quos corrupti tempore iusto.,29.12,Bread,Beverages,False,False
14396,484,Chef Special,Aliquid tempore officia enim itaque inventore.,163.9,Soup,Beverages,False,True
14397,484,Chef Special Deluxe,Odit molestiae illo omnis mollitia ut vero commodi voluptates voluptates distinctio iure veniam.,158.95,Salad,Beverages,False,True
14398,484,Chef Special Royal,Labore vitae facilis perferendis officiis asperiores saepe.,213.85,Appetizer,Beverages,False,True
14399,484,Chef Special,Ab eos veritatis quibusdam beatae ex maxime sapiente dicta.,184.34,Dessert,Beverages,False,True
14400,484,House Special,Consequuntur fugiat culpa consequuntur optio asperiores maxime provident in ipsa.,115.46,Soup,Beverages,True,True
14401,484,Special Dish Special,Optio repudiandae saepe amet unde voluptates nesciunt.,162.43,Soup,Beverages,False,True
14402,484,House Special Royal,Repudiandae ipsam consectetur dolorum unde repellendus cum velit veniam optio quod velit nostrum.,75.15,Appetizer,Beverages,False,True
14403,484,Special Dish,Exercitationem soluta minima quaerat nihil ipsa facere qui ab.,453.22,Main Course,Beverages,False,True
14404,484,House Special,Animi nam repellat molestias aliquid voluptas totam rem cum.,67.86,Bread,Beverages,False,True
